page,page-href,title,review_text,stars
"28","https://www.trustpilot.com/review/www.rebtel.com?page=28","great","very good experience with rebtel, i enjoy service of rebtel","star-rating count-5 size-medium clearfix"
"58","https://www.trustpilot.com/review/www.rebtel.com?page=58","Cheap and Works Well","I have not found a cheaper phone company for long distance calls, and I have tried many in the past. Wish calls to mobiles in the UK could be cheaper, then would be a perfect service.","star-rating count-4 size-medium clearfix"
"14","https://www.trustpilot.com/review/www.rebtel.com?page=14","No customer service","I have emailed your support twice now and no reply !!! I use your service to fone my sister (00441624851644) who is seriously ill with cancer but now rebtel says it is connecting but then disconnects !! What is going on please ?","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=75","Very happy with the service.","My experience with rebel has been very rewarding,stress-free and convenient.I  spend on international calls and able to speak to a lot more people as a result of the low calling rates.I will strongly recommend  Rebtel to everyone.","star-rating count-5 size-medium clearfix"
"110","https://www.trustpilot.com/review/www.rebtel.com?page=110","Great call quality and good prices","I already said pretty much everything in the title. Working flawless and way better price than competition. Thank you for saving me a lot of money!","star-rating count-5 size-medium clearfix"
"74","https://www.trustpilot.com/review/www.rebtel.com?page=74","Reliable and easy","I am very satisfied with the excellent connection and quality and would","star-rating count-5 size-medium clearfix"
"96","https://www.trustpilot.com/review/www.rebtel.com?page=96","Très pratique","Tarif international très intéressant","star-rating count-4 size-medium clearfix"
"110","https://www.trustpilot.com/review/www.rebtel.com?page=110","Perfect!","I love Rebtel! Benn using it for almost 2 years now and it never failed me. Always good connection, fairly cheap and very easy to use. Highly recommended!","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=69","west of money too expensive.","I recharged my account and it took $1 before I even started calling. Then it took 2 more for less than 3 min talk. This is outrageous.","star-rating count-2 size-medium clearfix"
"106","https://www.trustpilot.com/review/www.rebtel.com?page=106","Super, Easy, Dependable - Good Deal","great idea, specially also to give as a gift to a friend! easy worldwide connection also from your cell on a local call!","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=75","Overseas calls made easy!","Talking with my family is much easier and cheaper.","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=91","Very good !","Very good deal","star-rating count-5 size-medium clearfix"
"100","https://www.trustpilot.com/review/www.rebtel.com?page=100","outstanding","the clarity is great, , I'm speachless with the service. I have found the right phone company to call ethiopia. Thanks for the 5 mints free trial. Thanks a lot, I'm recommending your service to frinds.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=27","Great marketting stretegy but dishonest","calls are clear but then they are a cheat..says calls to Nigeria is 5 dollars for 250 minutes but then after first payment, they charge 5 dollars for 50 minutes..they never tell you that from the start..","star-rating count-2 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=47","Mrs T.O","I have enjoyed using this software to make my international calls. The network is always clear when speaking to my friends and relatives in Africa.","star-rating count-5 size-medium clearfix"
"44","https://www.trustpilot.com/review/www.rebtel.com?page=44","Could be better","Poor connection sometimes","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=39","Great Service!","I have many months using Rebtel services and I can recommend this service to others. As a customer I feel really happy and the support service is highly professional. 
Thanks Rebtel for providing such a professional and reliable service. 
Cheers and 5 stars to you!","star-rating count-5 size-medium clearfix"
"60","https://www.trustpilot.com/review/www.rebtel.com?page=60","thank you Rebtel","For allowing us to talk to our loved ones living far and near....","star-rating count-3 size-medium clearfix"
"52","https://www.trustpilot.com/review/www.rebtel.com?page=52","Great service for a least price in the market","I have never had better experience with any service provided before using Rebtel. The quality is extremely good and the cost is very very very less.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=41","Unlimited call to india -  fraud by rebtel","They advertise like unlimited calls to india for $10 , but after making calls to few numbers in india, im getting message like i have exceeded the unique number limit. I have never seen this condition anywhere in their advertisement. Also, worst part is, even im not able to call with my original balance in rebtel account.  Really frustrated with rebtel service. If complaint about this, they keep on sending the same template mail which doesnt have any clarifications.","star-rating count-1 size-medium clearfix"
"44","https://www.trustpilot.com/review/www.rebtel.com?page=44","Easier way to make international calls","Have found Rebtel easy to use as it means I do not need to have a separate phone to make international calls especially for recipienta who do not use smartphones.  Did not appreciate the VAT increase though","star-rating count-4 size-medium clearfix"
"108","https://www.trustpilot.com/review/www.rebtel.com?page=108","Very good.","Very nice quality sound, easy connection.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=89","This is very easy way to call outside of united state and very cheap but good connection call","I really like them","star-rating count-5 size-medium clearfix"
